,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.44325047731399536,0.6978743672370911,-0.6159301400184631,0.9999951124191284,0.4468536972999573,0.6841022968292236,-0.613068163394928,0.9999954700469971,0.44877633452415466,0.6828636527061462,-0.6130441427230835,0.9999933242797852,0.4506598114967346,0.6815209984779358,-0.6131470799446106,0.999992847442627,0.4379022717475891,0.6831512451171875,-0.6079003810882568,0.9999970197677612,0.4355359673500061,0.6820123791694641,-0.6079984903335571,0.9999961853027344,0.43375101685523987,0.6810824275016785,-0.6080046892166138,0.9999970197677612,0.469676673412323,0.6711979508399963,-0.5161387920379639,0.9999840259552002,0.4345220625400543,0.6724473237991333,-0.4930296838283539,0.9999954700469971,0.45648613572120667,0.6991329789161682,-0.572417676448822,0.9999532699584961,0.43932732939720154,0.7006537318229675,-0.5658793449401855,0.9999629259109497,0.5112901329994202,0.6895853877067566,-0.4043402671813965,0.9995200634002686,0.4386330544948578,0.6698564887046814,-0.3223361074924469,0.9971567392349243,0.5485943555831909,0.7877663969993591,-0.3979499340057373,0.9980175495147705,0.42813053727149963,0.7144345641136169,-0.2591448724269867,0.6472073197364807,0.5624114871025085,0.8976000547409058,-0.46426868438720703,0.9977902173995972,0.42047685384750366,0.7803406119346619,-0.2717292308807373,0.8242684602737427,0.5711855292320251,0.9263413548469543,-0.5096461772918701,0.9959975481033325,0.4033791422843933,0.7911449670791626,-0.2855663001537323,0.8125653862953186,0.5612750053405762,0.9306024312973022,-0.5013799071311951,0.9955138564109802,0.4127143919467926,0.7967321276664734,-0.31098270416259766,0.7777805924415588,0.5572776794433594,0.9208414554595947,-0.4638093113899231,0.9897767305374146,0.42270153760910034,0.7947089672088623,-0.2809180021286011,0.6632904410362244,0.5507450103759766,0.5990979075431824,-0.02727377787232399,0.9999436140060425,0.5195654630661011,0.5985478758811951,0.02687172032892704,0.9997187256813049,0.6076377034187317,0.5766132473945618,-0.02418014034628868,0.9848036766052246,0.5571801662445068,0.5770298838615417,0.04433618113398552,0.8427560925483704,0.6833016872406006,0.5269909501075745,0.1305498331785202,0.9875079989433289,0.6533843874931335,0.5602109432220459,0.18641690909862518,0.9261243939399719,0.6881362199783325,0.5168413519859314,0.1445198655128479,0.9363871216773987,0.6632084250450134,0.5550228953361511,0.200846865773201,0.7781007289886475,0.7207815647125244,0.5356028079986572,0.08891251683235168,0.9742535948753357,0.6954990029335022,0.5628926753997803,0.14376682043075562,0.9440610408782959
1,0.42559513449668884,0.6772724986076355,-0.5045555233955383,0.9999929666519165,0.4303359091281891,0.6608158349990845,-0.5092790126800537,0.9999930262565613,0.433490127325058,0.6598206758499146,-0.5092722177505493,0.9999903440475464,0.43660664558410645,0.6587873697280884,-0.5093568563461304,0.9999886155128479,0.4204230308532715,0.6721605062484741,-0.5073981285095215,0.999995231628418,0.4180966317653656,0.6706815361976624,-0.5075823068618774,0.9999946355819702,0.4163424074649811,0.669049084186554,-0.5076667070388794,0.9999960660934448,0.452750027179718,0.6608403921127319,-0.4503476619720459,0.9999750256538391,0.4147106111049652,0.6614811420440674,-0.4421041011810303,0.9999939203262329,0.4363936483860016,0.6830371618270874,-0.4749302268028259,0.9999492764472961,0.42642584443092346,0.6839139461517334,-0.47242259979248047,0.9999600052833557,0.4948738217353821,0.6761487126350403,-0.3630461096763611,0.9991722702980042,0.42227521538734436,0.6624453067779541,-0.31741881370544434,0.997364342212677,0.5381447076797485,0.7560616135597229,-0.32934221625328064,0.9977391958236694,0.41310086846351624,0.71441251039505,-0.27011579275131226,0.6755196452140808,0.5625423789024353,0.8957657217979431,-0.35775652527809143,0.9958362579345703,0.40883976221084595,0.7919464707374573,-0.2821222245693207,0.8342694640159607,0.5714691281318665,0.9256078600883484,-0.3949064016342163,0.9914233088493347,0.39179715514183044,0.8046085238456726,-0.298301637172699,0.8212980031967163,0.5613006949424744,0.9288435578346252,-0.3862066864967346,0.9908999800682068,0.40473875403404236,0.8140740990638733,-0.32310619950294495,0.7906333804130554,0.5572527647018433,0.9179258942604065,-0.3568679690361023,0.9822392463684082,0.4136974811553955,0.8115079998970032,-0.29134291410446167,0.6837016344070435,0.5153294801712036,0.6080268621444702,-0.01814010739326477,0.9998253583908081,0.4863649308681488,0.6004219055175781,0.017882410436868668,0.9996829628944397,0.502739429473877,0.6995183229446411,0.07468584179878235,0.9259327054023743,0.47922879457473755,0.6303065419197083,0.09080179035663605,0.8137524724006653,0.5314524173736572,0.6502819657325745,0.290379136800766,0.9296248555183411,0.5339750051498413,0.6244987845420837,0.3073979318141937,0.8781033158302307,0.5342081785202026,0.6359677910804749,0.3138333857059479,0.8686643838882446,0.5419063568115234,0.6185474991798401,0.333101749420166,0.7352591156959534,0.5375658869743347,0.6694349050521851,0.33677324652671814,0.9160451292991638,0.5464268326759338,0.6431022882461548,0.3512081205844879,0.8951516151428223
2,0.42293453216552734,0.6653319597244263,-0.6177694201469421,0.9999933838844299,0.4266433119773865,0.6482298970222473,-0.6166433095932007,0.9999935030937195,0.42963069677352905,0.6468221545219421,-0.6166417002677917,0.9999909996986389,0.43256545066833496,0.6453238725662231,-0.6168168783187866,0.9999893307685852,0.4147593080997467,0.6656414866447449,-0.6152655482292175,0.9999954700469971,0.41310757398605347,0.6642237305641174,-0.6154338717460632,0.9999949336051941,0.4103609025478363,0.6643161177635193,-0.6154145002365112,0.9999963045120239,0.4465042054653168,0.6444894671440125,-0.5316385626792908,0.9999769330024719,0.41446906328201294,0.6565791964530945,-0.5245900750160217,0.9999943375587463,0.43451127409935,0.6734303832054138,-0.579637885093689,0.9999518990516663,0.4162003993988037,0.6841486096382141,-0.577985405921936,0.999960720539093,0.49490785598754883,0.672890305519104,-0.44039520621299744,0.9990837574005127,0.4252761900424957,0.6638803482055664,-0.3830190896987915,0.9972905516624451,0.5342638492584229,0.7630621790885925,-0.44684451818466187,0.9978002905845642,0.3940901756286621,0.724822998046875,-0.41275554895401,0.6955365538597107,0.5625492334365845,0.8958138823509216,-0.4972948133945465,0.9957926273345947,0.3636934757232666,0.8128301501274109,-0.5003694891929626,0.8428879976272583,0.5703426599502563,0.9258690476417542,-0.5486277937889099,0.9911029934883118,0.3418734669685364,0.8271510601043701,-0.5295336246490479,0.8324857354164124,0.5604502558708191,0.9288691282272339,-0.5289790034294128,0.9905223250389099,0.3505786955356598,0.832973062992096,-0.5450921058654785,0.8040028214454651,0.5569599270820618,0.9181525707244873,-0.49341124296188354,0.981252133846283,0.3604040741920471,0.8303607106208801,-0.508767306804657,0.7034752368927002,0.5185133218765259,0.6091200113296509,-0.018502824008464813,0.9998292922973633,0.49228376150131226,0.6115589737892151,0.018167678266763687,0.999692440032959,0.5528203248977661,0.6511409878730774,0.020055940374732018,0.8879819512367249,0.5191054344177246,0.6083944439888,0.08597944676876068,0.7688073515892029,0.5950499773025513,0.6033000946044922,0.23664076626300812,0.89777010679245,0.5860451459884644,0.5993831753730774,0.3086854815483093,0.819230318069458,0.5985950827598572,0.5917072296142578,0.2615832984447479,0.8352418541908264,0.5902732610702515,0.5972997546195984,0.3345731794834137,0.6833682656288147,0.6094218492507935,0.6152012348175049,0.2527715563774109,0.8789656758308411,0.6117560863494873,0.6046845316886902,0.3223819434642792,0.8357016444206238
3,0.4259079396724701,0.6621995568275452,-0.6379618048667908,0.9999938607215881,0.4308781623840332,0.6430701017379761,-0.6370029449462891,0.9999939799308777,0.4340367317199707,0.6420756578445435,-0.6369779109954834,0.9999916553497314,0.43657511472702026,0.6409868597984314,-0.6371338367462158,0.9999901056289673,0.41939058899879456,0.6457441449165344,-0.6376681327819824,0.999995768070221,0.41646280884742737,0.6452125906944275,-0.6378159523010254,0.9999952912330627,0.41178131103515625,0.6484556794166565,-0.6378057599067688,0.999996542930603,0.45256632566452026,0.6377228498458862,-0.5441863536834717,0.9999786019325256,0.41566234827041626,0.6359272599220276,-0.5483614802360535,0.9999947547912598,0.4387055039405823,0.6710439920425415,-0.5954726338386536,0.9999548196792603,0.4170002043247223,0.6780250072479248,-0.5968499779701233,0.9999628663063049,0.5015462636947632,0.671570897102356,-0.43832454085350037,0.9989864230155945,0.4126022756099701,0.6554375886917114,-0.41579508781433105,0.9973977208137512,0.5349070429801941,0.7681372761726379,-0.4416843354701996,0.9979336857795715,0.35484427213668823,0.7233980298042297,-0.4366759657859802,0.7190408110618591,0.5614904165267944,0.8998767137527466,-0.5126475691795349,0.9958122372627258,0.31897321343421936,0.8242393732070923,-0.5204999446868896,0.8521731495857239,0.567842423915863,0.9277859330177307,-0.567063570022583,0.9905888438224792,0.29380565881729126,0.8171262741088867,-0.563294529914856,0.8423479199409485,0.5582071542739868,0.9311593174934387,-0.5610395073890686,0.9898688793182373,0.3047644793987274,0.8228800296783447,-0.5718055963516235,0.815467894077301,0.555885910987854,0.9191567897796631,-0.5149655342102051,0.9792971611022949,0.31585127115249634,0.8202365636825562,-0.52678382396698,0.7203165292739868,0.5180412530899048,0.6148132085800171,-0.01996292546391487,0.9998258948326111,0.4786704480648041,0.612669825553894,0.019605906680226326,0.9996894598007202,0.5384224057197571,0.6667179465293884,0.14894446730613708,0.8229002356529236,0.487995445728302,0.6444383859634399,0.20798087120056152,0.7032192945480347,0.5598801374435425,0.6241201162338257,0.4355800151824951,0.8332139849662781,0.5387698411941528,0.6306453347206116,0.4794626235961914,0.7482951283454895,0.563590407371521,0.6088683605194092,0.4670407772064209,0.776577889919281,0.546430230140686,0.6230818629264832,0.5095769166946411,0.6244307160377502,0.5621758699417114,0.6557410955429077,0.4615526795387268,0.8061078786849976,0.5491124391555786,0.6516723036766052,0.5008633136749268,0.7605444192886353
4,0.42745789885520935,0.6669244170188904,-0.6889670491218567,0.9999942779541016,0.43320149183273315,0.6525365710258484,-0.6889709234237671,0.9999942779541016,0.4347775876522064,0.6518042087554932,-0.6889285445213318,0.9999920725822449,0.44148483872413635,0.6506994366645813,-0.6890676617622375,0.9999904632568359,0.4199672341346741,0.6555381417274475,-0.690494179725647,0.9999959468841553,0.41623950004577637,0.6544332504272461,-0.6906182765960693,0.9999955296516418,0.412315309047699,0.6542905569076538,-0.6906250715255737,0.9999966621398926,0.45531129837036133,0.6451993584632874,-0.5891116857528687,0.9999787211418152,0.4123692512512207,0.6443477869033813,-0.5970247983932495,0.9999949336051941,0.4387466311454773,0.6754018664360046,-0.6420974135398865,0.9999570250511169,0.41760411858558655,0.6806389093399048,-0.6444525122642517,0.9999650716781616,0.5053118467330933,0.6737913489341736,-0.4671871066093445,0.9986225962638855,0.39591649174690247,0.6697923541069031,-0.44859951734542847,0.9976072311401367,0.536469042301178,0.7715134024620056,-0.46635955572128296,0.9980188012123108,0.3364138901233673,0.7711189985275269,-0.4408085346221924,0.7466425895690918,0.5613641142845154,0.9000576138496399,-0.5534656643867493,0.9955434203147888,0.3205426335334778,0.8752021193504333,-0.5121868848800659,0.8665997385978699,0.5673047304153442,0.9283574223518372,-0.6149300336837769,0.9891325235366821,0.31794917583465576,0.8815259337425232,-0.5536676645278931,0.8574525713920593,0.5571984052658081,0.9315933585166931,-0.6133731603622437,0.988243579864502,0.3273860216140747,0.8938913941383362,-0.576257586479187,0.8331969380378723,0.5551853775978088,0.9194396138191223,-0.5592696070671082,0.9763055443763733,0.32916808128356934,0.8928837180137634,-0.5228561162948608,0.74711674451828,0.5099207758903503,0.6379827260971069,-0.02012798562645912,0.9997630715370178,0.46354350447654724,0.6344010829925537,0.019874144345521927,0.9996706247329712,0.503815770149231,0.7160394191741943,0.1192576140165329,0.753147542476654,0.46208351850509644,0.676856279373169,0.18197356164455414,0.6634620428085327,0.5357342958450317,0.6645777225494385,0.4323236048221588,0.7716029286384583,0.5231525897979736,0.653744637966156,0.47369804978370667,0.7009419202804565,0.5404790639877319,0.6502025723457336,0.46491360664367676,0.7176392674446106,0.5321518778800964,0.6462509632110596,0.5055123567581177,0.5849096775054932,0.5393610000610352,0.6854775547981262,0.4583447575569153,0.7430081963539124,0.5355113744735718,0.669106125831604,0.48834681510925293,0.7038210034370422
5,0.4128653109073639,0.6703275442123413,-0.7326570749282837,0.9999944567680359,0.4227570593357086,0.6527981162071228,-0.7315821051597595,0.9999942183494568,0.4287295937538147,0.6524881720542908,-0.7315260171890259,0.9999918937683105,0.43718409538269043,0.6508924961090088,-0.7316479086875916,0.9999901056289673,0.40882211923599243,0.6597963571548462,-0.7342581748962402,0.9999959468841553,0.4054381847381592,0.6586177945137024,-0.7344359159469604,0.9999955296516418,0.4022616446018219,0.6575202941894531,-0.73448246717453,0.9999966621398926,0.44933801889419556,0.6466757655143738,-0.6242939829826355,0.999976634979248,0.4019237160682678,0.6481974124908447,-0.6359259486198425,0.9999949932098389,0.4247637689113617,0.677383303642273,-0.6828271746635437,0.9999586939811707,0.4074585437774658,0.6818100810050964,-0.686064600944519,0.9999671578407288,0.5026971101760864,0.6752243041992188,-0.4855906069278717,0.9981000423431396,0.3778240978717804,0.6704213619232178,-0.4840978980064392,0.9978092312812805,0.538418173789978,0.777372419834137,-0.4861837923526764,0.998028039932251,0.3302047848701477,0.7804452180862427,-0.47493141889572144,0.771502673625946,0.5613757967948914,0.9002281427383423,-0.5808548927307129,0.9946413040161133,0.3133254051208496,0.8827024698257446,-0.5488486289978027,0.8796365261077881,0.5674561858177185,0.928031325340271,-0.6436102390289307,0.985927402973175,0.31084153056144714,0.8966988921165466,-0.5948477983474731,0.8711982369422913,0.5573796033859253,0.9313335418701172,-0.6463266611099243,0.9846097230911255,0.3150324821472168,0.90293949842453,-0.6177387237548828,0.8493108153343201,0.5551795959472656,0.9193640947341919,-0.5888632535934448,0.9698324203491211,0.31685778498649597,0.9017788171768188,-0.5598561763763428,0.7714285850524902,0.4950011372566223,0.6420868039131165,-0.019729752093553543,0.9996473789215088,0.44287633895874023,0.6362554430961609,0.01945636235177517,0.9996405243873596,0.4841235280036926,0.7233393788337708,0.10451577603816986,0.6919059157371521,0.42670369148254395,0.6860174536705017,0.1429368555545807,0.6391841173171997,0.5094671249389648,0.6927613019943237,0.4335241913795471,0.7172891497612,0.4970599114894867,0.6768163442611694,0.4431113302707672,0.6598708629608154,0.513531506061554,0.6804958581924438,0.46682438254356384,0.6628558039665222,0.5078491568565369,0.6691111922264099,0.4752795100212097,0.5499265193939209,0.5119549036026001,0.7186938524246216,0.45447707176208496,0.6846575736999512,0.5127576589584351,0.6967707872390747,0.45334792137145996,0.6522471308708191
6,0.41777151823043823,0.6737339496612549,-0.7330032587051392,0.9999943375587463,0.4268154203891754,0.6580796837806702,-0.73322594165802,0.9999937415122986,0.431730180978775,0.6569748520851135,-0.7331235408782959,0.999991238117218,0.4375559389591217,0.6572582721710205,-0.7331992983818054,0.9999891519546509,0.4139522612094879,0.6622441411018372,-0.7358890175819397,0.9999955892562866,0.4108501076698303,0.661014974117279,-0.7360771298408508,0.999995231628418,0.40789932012557983,0.6591646075248718,-0.7361262440681458,0.9999964237213135,0.4518145024776459,0.6546586155891418,-0.6264848709106445,0.9999724626541138,0.40777429938316345,0.648525595664978,-0.6375142335891724,0.9999946355819702,0.43097853660583496,0.6813357472419739,-0.6829887628555298,0.9999585747718811,0.41270655393600464,0.6822715401649475,-0.685916006565094,0.9999680519104004,0.5030931234359741,0.6760492324829102,-0.4775751233100891,0.9974429607391357,0.3791639804840088,0.6704019904136658,-0.4805727005004883,0.997967004776001,0.5386399030685425,0.7782246470451355,-0.4620761275291443,0.9976897239685059,0.33381614089012146,0.7801523208618164,-0.4528046250343323,0.7928095459938049,0.5610262751579285,0.9009252786636353,-0.5543457269668579,0.9931137561798096,0.3110330104827881,0.8923186659812927,-0.5233405828475952,0.8911126255989075,0.5667144060134888,0.9290398359298706,-0.6145819425582886,0.9810767769813538,0.30378061532974243,0.9169765710830688,-0.5696526169776917,0.8832048773765564,0.556578516960144,0.9320423007011414,-0.6186236143112183,0.9791052341461182,0.310945600271225,0.9222641587257385,-0.5929930806159973,0.8633841872215271,0.5546821355819702,0.9195683002471924,-0.5624433755874634,0.9611825942993164,0.31513702869415283,0.9132745862007141,-0.5342785120010376,0.7927379608154297,0.49682873487472534,0.6398556232452393,-0.019193602725863457,0.9994049072265625,0.44385018944740295,0.6306543946266174,0.018886851146817207,0.9995180368423462,0.48308539390563965,0.7178603410720825,0.11335258185863495,0.6311609148979187,0.42228764295578003,0.6824826002120972,0.1387833058834076,0.5950327515602112,0.5092027187347412,0.7002660036087036,0.4383297860622406,0.6653201580047607,0.4941464364528656,0.6794735193252563,0.43326300382614136,0.612266480922699,0.5143140554428101,0.6878271102905273,0.47034868597984314,0.6107937693595886,0.5060282945632935,0.6711267232894897,0.46420949697494507,0.5097094774246216,0.5097375512123108,0.7337607741355896,0.4459451138973236,0.6311018466949463,0.5108245015144348,0.7048391699790955,0.43272194266319275,0.6019824147224426
7,0.4208398461341858,0.6867747902870178,-0.5550521612167358,0.9999940395355225,0.4288063049316406,0.6731188297271729,-0.5608903169631958,0.9999935626983643,0.43337005376815796,0.6723130345344543,-0.5607966184616089,0.9999910593032837,0.43788209557533264,0.6710385084152222,-0.560796320438385,0.9999890923500061,0.41594743728637695,0.6730318069458008,-0.5651325583457947,0.999995231628418,0.4127611517906189,0.6711471676826477,-0.5652769804000854,0.9999948143959045,0.40981483459472656,0.6681950688362122,-0.5653036832809448,0.9999961256980896,0.45328813791275024,0.6628848910331726,-0.48592740297317505,0.9999723434448242,0.4107857346534729,0.6541804671287537,-0.5070332884788513,0.9999938011169434,0.43309932947158813,0.6890524625778198,-0.5169691443443298,0.9999604225158691,0.41556429862976074,0.6891112923622131,-0.5225998759269714,0.9999693036079407,0.5092921257019043,0.6826001405715942,-0.3716053366661072,0.9975563883781433,0.38929563760757446,0.6702538728713989,-0.3832423686981201,0.9981322288513184,0.5393707752227783,0.7782348394393921,-0.31604793667793274,0.9976198077201843,0.33571338653564453,0.7756984233856201,-0.33804604411125183,0.8111785650253296,0.561148464679718,0.9009906053543091,-0.392172634601593,0.9921616315841675,0.31343770027160645,0.8962255716323853,-0.37071138620376587,0.9003689289093018,0.5668141841888428,0.9312947392463684,-0.43824630975723267,0.9787672758102417,0.3036136329174042,0.9207435250282288,-0.4024174213409424,0.8919714093208313,0.5566785335540771,0.9330211281776428,-0.4405532479286194,0.9768229722976685,0.31263667345046997,0.9247381687164307,-0.4210304617881775,0.8740887641906738,0.5546637773513794,0.9199687838554382,-0.3974742293357849,0.9580667018890381,0.31774789094924927,0.9156709313392639,-0.3781989812850952,0.8091884851455688,0.5035287141799927,0.6399937272071838,-0.012203455902636051,0.9992812871932983,0.45643147826194763,0.6274735927581787,0.01188872940838337,0.9993813037872314,0.4755943715572357,0.7102474570274353,0.08962783217430115,0.5731547474861145,0.4304528832435608,0.6762195229530334,0.1271602213382721,0.5596706867218018,0.49427351355552673,0.6906271576881409,0.34775105118751526,0.6151838898658752,0.4804176688194275,0.6737946271896362,0.411307156085968,0.571804940700531,0.4979283809661865,0.6795828342437744,0.3738744556903839,0.5633330941200256,0.4892643392086029,0.6684863567352295,0.4357838034629822,0.4767807722091675,0.49230629205703735,0.7145538926124573,0.3552781045436859,0.5832073092460632,0.4915238916873932,0.6911866068840027,0.36789995431900024,0.5581374168395996
8,0.4213678240776062,0.6867472529411316,-0.484188973903656,0.9999933242797852,0.4290788173675537,0.674407958984375,-0.4901762902736664,0.9999933838844299,0.4336051344871521,0.6738157868385315,-0.4900597929954529,0.999990701675415,0.43861159682273865,0.672871470451355,-0.49005699157714844,0.9999887347221375,0.4185071885585785,0.6737166047096252,-0.4939938187599182,0.9999949932098389,0.4157680869102478,0.671644926071167,-0.4941582679748535,0.9999945163726807,0.41307514905929565,0.6684879660606384,-0.49420323967933655,0.9999958276748657,0.45411139726638794,0.6657277345657349,-0.42877572774887085,0.9999727010726929,0.4121261239051819,0.6547039151191711,-0.4464273452758789,0.9999932050704956,0.4347398281097412,0.6890634894371033,-0.4517742097377777,0.9999610185623169,0.4188855290412903,0.6889954209327698,-0.45676836371421814,0.9999699592590332,0.5094886422157288,0.6840077042579651,-0.31968554854393005,0.997460126876831,0.39392682909965515,0.6701648235321045,-0.3176286816596985,0.9982511401176453,0.5394548177719116,0.7789162397384644,-0.2645756006240845,0.9974576234817505,0.3486776053905487,0.7657888531684875,-0.2762836217880249,0.8276819586753845,0.5614573955535889,0.9009581208229065,-0.33075788617134094,0.9909926056861877,0.31407737731933594,0.8916477560997009,-0.3041169047355652,0.9092177152633667,0.5667024254798889,0.9326110482215881,-0.3691074252128601,0.9749367833137512,0.3022696375846863,0.918476939201355,-0.32761529088020325,0.9006181359291077,0.5565550327301025,0.9337717890739441,-0.3680797517299652,0.9733970761299133,0.31099361181259155,0.9226284623146057,-0.3442588150501251,0.884645402431488,0.5546826124191284,0.920328676700592,-0.33338579535484314,0.9538077712059021,0.31655460596084595,0.9127264618873596,-0.31000909209251404,0.8252401351928711,0.5020650625228882,0.6483490467071533,-0.0049918824806809425,0.9992163181304932,0.45586928725242615,0.631393313407898,0.004714281298220158,0.9993250966072083,0.4731654226779938,0.7130887508392334,0.0151271503418684,0.5318220257759094,0.40136128664016724,0.6978077292442322,0.11413834244012833,0.5490089654922485,0.48633426427841187,0.711628794670105,0.18679320812225342,0.5685332417488098,0.41146063804626465,0.7279003262519836,0.25633352994918823,0.5364755392074585,0.48682624101638794,0.7059373259544373,0.2053617238998413,0.5212846398353577,0.4165634214878082,0.7312193512916565,0.27283304929733276,0.45051857829093933,0.485870897769928,0.7311996221542358,0.18001815676689148,0.546630859375,0.4021783471107483,0.7451748251914978,0.2485119104385376,0.5253904461860657
9,0.43014293909072876,0.688629150390625,-0.5224997401237488,0.999992311000824,0.4342941343784332,0.676438570022583,-0.5228111147880554,0.999992847442627,0.4382079541683197,0.6753314137458801,-0.5227248668670654,0.9999899864196777,0.4431478977203369,0.6734548807144165,-0.5227673053741455,0.9999880194664001,0.42510420083999634,0.6768907904624939,-0.525534451007843,0.9999939799308777,0.42259544134140015,0.6755815744400024,-0.5256796479225159,0.9999933242797852,0.42006921768188477,0.6736118197441101,-0.52568519115448,0.9999949336051941,0.4547172486782074,0.6655368804931641,-0.44453519582748413,0.9999710917472839,0.4198865294456482,0.658030092716217,-0.45768117904663086,0.9999917149543762,0.441913902759552,0.69000643491745,-0.4861595034599304,0.9999600052833557,0.4294608533382416,0.6908782720565796,-0.4898454546928406,0.9999673962593079,0.5081876516342163,0.6831546425819397,-0.3409755825996399,0.9974556565284729,0.40116938948631287,0.6730298399925232,-0.33273452520370483,0.9982888102531433,0.5397639274597168,0.7791182398796082,-0.3019171357154846,0.9967461228370667,0.3505914807319641,0.7669891119003296,-0.299460232257843,0.8419739603996277,0.5615016222000122,0.8990568518638611,-0.36564570665359497,0.989858090877533,0.31561407446861267,0.8986439108848572,-0.32236915826797485,0.916992723941803,0.5660690665245056,0.932947039604187,-0.4060894846916199,0.9724277853965759,0.30665355920791626,0.9223132729530334,-0.3461238741874695,0.9085909128189087,0.5548768043518066,0.933536171913147,-0.40428853034973145,0.9709233641624451,0.3142020106315613,0.9257001876831055,-0.3622385561466217,0.8941440582275391,0.5541190505027771,0.9200153350830078,-0.3687416911125183,0.9503725171089172,0.31937089562416077,0.9156529903411865,-0.3288784325122833,0.8397278189659119,0.5063686370849609,0.6458728313446045,-0.00832082238048315,0.9990021586418152,0.4581262469291687,0.6293961405754089,0.008004721254110336,0.9990261197090149,0.4931066632270813,0.6985275149345398,0.009725593030452728,0.48661288619041443,0.40773820877075195,0.6769503951072693,0.07651238888502121,0.5233308672904968,0.525324821472168,0.6764975786209106,0.19402649998664856,0.5344265699386597,0.487882524728775,0.7185466885566711,0.22978654503822327,0.5075774788856506,0.5292497873306274,0.6688615083694458,0.21268753707408905,0.48815006017684937,0.4959873557090759,0.727751612663269,0.2475556582212448,0.42509275674819946,0.531492292881012,0.7047744393348694,0.18714602291584015,0.5149949789047241,0.5004152059555054,0.69027179479599,0.2244085967540741,0.49456852674484253
